A_window,E_NUC0,E_miss0,E_rep0,L_G0,L_q0,L_surface0,absolute_joint_margin0,anisotropy_level,baseline_reconstruction_error,joint_margin0,min_sigma0,placement_id,q_sample_count0,surface_id,window_id
0.4027569377565369,0.9976325449856752,0.9955910297074412,0.0020415152782340008,0.25441815936704487,0.25783405623695943,0.04722155464923542,2.1772067036241807,P_low,0.0,0.25629668147895573,1.058844240830019,T30,25,hemisphere,hemisphere_P_low_W00
1.91440924652035,0.9936080951159177,0.992774368391907,0.0008337267240107142,0.27912621014726857,0.3030562795343059,0.046695192286768564,1.9487410009407324,P_low,0.0,0.2640725927048137,1.0598429190448218,T30,25,hemisphere,hemisphere_P_low_W01
1.4104072159047818,0.993128015974775,0.993128015974775,0.0,0.30929843208432084,0.32293157490056557,0.0468952798692452,1.4848349427977323,P_low,0.0,0.23632579067288434,0.8708518563601764,T30,25,hemisphere,hemisphere_P_low_W02
0.48419768150365966,0.9976325449856752,0.9955910297074412,0.002041515278234001,0.33037085606254213,0.4948402952914511,0.047221554649235595,1.3324740835855895,P_low,0.0,0.21207609160999355,0.7176204276157885,T30,25,hemisphere,hemisphere_P_low_W03
0.37572323795469814,0.99733418627566,0.99563947852366,0.0016947077520000245,0.3347795007784404,0.47154564573508867,0.048525869821510526,1.3067658557769752,P_low,0.0,0.20798437940107833,0.7769589545564974,T30,27,hemisphere,hemisphere_P_low_W04
0.5028736633039205,0.9936795512658346,0.9936795512658346,0.0,0.3618949192947837,0.4452204484307422,0.04746786887098051,0.9295391324442019,P_low,0.0,0.14794511100496607,0.6977379621560936,T30,26,hemisphere,hemisphere_P_low_W05
0.8376568011982156,0.9957755399829825,0.995132645407887,0.000642894575095525,0.42967353825796223,0.5033426792577412,0.047178380016081545,0.9078143619821772,P_low,0.0,0.14448740442180125,0.7724069405668791,T30,26,hemisphere,hemisphere_P_low_W06
1.0434204987576607,0.9968980253568458,0.9955764899673795,0.001321535389466336,0.6937130372849942,0.7370880411316063,0.049534456837117886,0.5663887974241133,P_low,0.0,0.09014623546460501,0.5269783548149777,T30,27,hemisphere,hemisphere_P_low_W07
0.26574435801766505,0.9935848752759462,0.9935848752759462,0.0,0.38905771863404476,0.43130677381864885,0.04800248872226003,1.1570389201131503,P_low,0.0,0.1841538946543292,0.6513913137996061,T30,27,hemisphere,hemisphere_P_low_W08
0.3661888070767276,0.9930728541052197,0.9930728541052197,0.0,0.3310686611861949,0.36323004145393906,0.04783016136060836,1.4485522737077132,P_low,0.0,0.230551054226916,0.8958725313360815,T30,27,hemisphere,hemisphere_P_low_W09
0.9102281803553395,0.9976325449856752,0.9955910297074412,0.0020415152782340008,0.250151501037546,0.24767738664021188,0.047221554649235505,2.1850468223404502,P_mid,0.0,0.3477712593252348,0.7517985704497259,T27,25,hemisphere,hemisphere_P_mid_W00
2.4308963074305767,0.9936080951159177,0.992774368391907,0.0008337267240107142,0.24940154024657565,0.27444265807663637,0.04669519228676878,2.0848787688619206,P_mid,0.0,0.3254360550648806,0.6663234382700965,T27,25,hemisphere,hemisphere_P_mid_W01
2.783961752868549,0.993128015974775,0.993128015974775,0.0,0.3138792401930141,0.3288975591954704,0.04689527986924526,1.603111048040289,P_mid,0.0,0.25515057266278673,0.37195656667848076,T27,25,hemisphere,hemisphere_P_mid_W02
2.131243508080895,0.9976325449856752,0.9955910297074412,0.002041515278234001,0.8496242366001824,1.154634484423539,0.04722155464923569,1.392418688058595,P_mid,0.0,0.2216168531049809,0.3172386405219124,T27,25,hemisphere,hemisphere_P_mid_W03
1.5979188159299667,0.99733418627566,0.99563947852366,0.0016947077520000245,0.6321878157788641,0.8026627219868667,0.04852586982151051,1.4098404598239735,P_mid,0.0,0.22438969597707678,0.45977119983830944,T27,27,hemisphere,hemisphere_P_mid_W04
0.5758914428862304,0.9936795512658346,0.9936795512658346,0.0,0.5458794104444752,0.6001178689960485,0.0474678688709805,1.0993084409292782,P_mid,0.0,0.1749655325368897,0.6244154157366328,T27,26,hemisphere,hemisphere_P_mid_W05
0.17886662149607577,0.9957755399829825,0.995132645407887,0.000642894575095525,0.49476049915512366,0.5318214259490881,0.047178380016081614,1.0700958830037943,P_mid,0.0,0.1703160724182388,0.6830788492262143,T27,26,hemisphere,hemisphere_P_mid_W06
1.0149209894650526,0.9968980253568458,0.9955764899673795,0.001321535389466336,0.6139803701446631,0.6298206676492579,0.04953445683711794,0.6324847654131154,P_mid,0.0,0.10066604574456714,0.47741215319063124,T27,27,hemisphere,hemisphere_P_mid_W07
1.040916046764795,0.9935848752759462,0.9935848752759462,0.0,0.4003752400684957,0.458285246444086,0.04800248872225997,1.2783003779503583,P_mid,0.0,0.20345382427985967,0.5661041480536562,T27,27,hemisphere,hemisphere_P_mid_W08
1.1475956868429078,0.9930728541052197,0.9930728541052197,0.0,0.3791053118751804,0.3992475457729036,0.04783016136060841,1.5698958834355534,P_mid,0.0,0.20655236769853907,0.6793872837854112,T27,27,hemisphere,hemisphere_P_mid_W09
1.9051164257528248,0.9932187441162591,0.9920332306352807,0.00118551348097842,0.13614502017406813,0.16613037814745343,0.04904004029692826,1.1445390724858653,P_high,0.0,0.09107945744803717,0.971606758235575,T10,27,saddle,saddle_P_high_W00
1.0230467449379124,0.9876576300158606,0.9876576300158606,0.0,0.14087062207421633,0.147650457284491,0.0468101581140737,1.367597565349377,P_high,0.0,0.10882987505943453,0.8850530010156977,T10,25,saddle,saddle_P_high_W01
1.176626667271437,0.9858487976857729,0.9858487976857729,0.0,0.15343195487447842,0.15816017372941385,0.04816480038405495,1.4223072892793676,P_high,0.0,0.1131835333070755,0.8725099218322305,T10,26,saddle,saddle_P_high_W02
1.8409801022007968,0.9921670141597018,0.990422907158716,0.0017441070009858093,0.19647699820221126,0.2078711763027938,0.04745132947362692,1.2256808946758166,P_high,0.0,0.09753651367186227,0.9838821828505696,T10,27,saddle,saddle_P_high_W03
0.6926979450753279,0.988524942139395,0.988222966932537,0.0003019752068580255,0.13204644495428894,0.13390184691117954,0.04816421901077504,1.6305947525472728,P_high,0.0,0.12975851060904356,0.74244364068826,T10,26,saddle,saddle_P_high_W04
1.6013407452602741,0.9868359968783824,0.9868359968783824,0.0,0.15452825000742199,0.16058093920720365,0.0492231672477149,1.4341468633470447,P_high,0.0,0.11412569597187452,0.9013516924245791,T10,27,saddle,saddle_P_high_W05
