scene_id,port_id,seed_id,outcome,selected,q0,q1,q2,q3,q4,q5,position_error_m,axis_error_deg,sigma5,joint_margin,collision_free
H04,139,1,q6_only_or_effective_near_duplicate,False,-1.142923982191762,-1.5918461737115777,2.1560998950335795,-2.810383118769477,-2.516410196517572,-2.8393516090489857e-16,2.4075469622956123e-05,0.0022812047379372037,0.4168762817405678,0.1568359231205508,True
H04,139,2,q6_only_or_effective_near_duplicate,False,-1.1429155276083216,-1.5918565362635482,2.156038671348487,-2.810296192452379,-2.516377251923018,-1.4996501673051858e-16,2.3607048403542568e-07,0.00012263768228235942,0.41689875429108914,0.156845667460053,True
H04,139,3,selected,True,5.140269605440904,4.934198112432265,1.5395909369055985,-5.578307717168168,-3.76680930244852,1.7062608977592875e-13,3.73502037417607e-06,5.7905745997743736e-06,0.5549662994384043,0.056092707910458874,True
H04,139,4,selected,True,2.6446472138063175,4.877990810905659,-1.9995198462849146,4.570313910538206,-5.762977001936803,2.164193720720293e-15,4.5872817750392307e-07,1.6643112294063984e-05,0.39744787734266085,0.04139720413223198,True
H04,139,6,selected,True,5.140269060654956,-1.34898008565567,1.539582133937283,-5.578306108518768,2.5163750706810477,-5.055929184111701e-16,6.163811448295557e-07,3.271190022761689e-05,0.5549656063069256,0.056092835922615145,True
H04,139,7,selection_cap_excluded,False,-1.1429422463700838,4.934185541936047,1.5396499921318378,0.7048035205269217,-3.7668274026124906,2.0209548781387085e-15,2.2820662916906968e-05,8.878424946865553e-05,0.5549738564699301,0.10735028369856338,True
H04,140,3,ik_not_found,False,,,,,,,,,,,
H04,140,5,ik_not_found,False,,,,,,,,,,,
H04,140,6,inadmissible,False,,,,,,,2.2889916807781763e-06,0.0008160847996429457,0.7257487230243077,0.09036247360160081,False
H04,140,0,selected,True,-1.135526357966079,-1.3030272379832455,1.4921508393257539,-1.0655298425550843,-2.5425202160530302,-3.6334687475822877e-16,4.1748692360925914e-08,1.735073077195706e-05,0.43670979893482037,0.26250981389053735,True
H04,140,1,q6_only_or_effective_near_duplicate,False,-1.1355236061050136,-1.3030225095355696,1.4921355332658166,-1.0654715411694602,-2.542523000710666,-5.447588429802415e-16,3.2547922643965127e-06,0.0014485977733094736,0.4367107904343579,0.2625122499974826,True
H04,140,2,q6_only_or_effective_near_duplicate,False,-1.1355263983624564,-1.3030272453634022,1.4921507474656952,-1.0655295139066356,-2.542520274603881,-4.225349325632903e-16,1.50872624772075e-08,9.035490975690211e-06,0.4367097766137184,0.26250982851095095,True
H04,140,4,selected,True,2.4645178618122037,4.396777804084972,-1.375852034213374,3.8236102190059227,-5.332209299185228,2.728161210339924e-16,4.9562406707131196e-08,1.2074182697257333e-06,0.6634928975827418,0.07567658313808526,True
H04,140,7,selected,True,-1.1355239352805566,4.9801561634562495,1.4921779162951505,-1.0655515123616137,-2.5425206039659525,3.6646228678636315e-13,1.0188633691769915e-05,0.00011289845070216037,0.4367110288419551,0.103692060604864,True
H04,141,3,ik_not_found,False,,,,,,,,,,,
H04,141,5,ik_not_found,False,,,,,,,,,,,
H04,141,0,selected,True,-1.2786484677677772,-0.8826147660548808,0.9096579838545953,-0.29092593602020633,-2.133264543816939,-2.480275802325476e-16,2.18009649921928e-06,0.0008794763729884477,0.6231125159271012,0.33024032825547694,True
H04,141,1,q6_only_or_effective_near_duplicate,False,-1.2786088850157027,-0.8826677491671492,0.9097460776781623,-0.2907380342877711,-2.1335159600031193,-3.184800970019311e-16,3.827411105832843e-05,0.020262000371602813,0.6231040620310471,0.3302203212060181,True
H04,141,2,q6_only_or_effective_near_duplicate,False,-1.278649047353072,-0.8826186136205711,0.9096625841128247,-0.2909303356566946,-2.1332674242075784,-2.9501537757247453e-16,2.279507035025276e-06,0.0007584931992723579,0.623112269235431,0.330240099041444,True
H04,141,4,selected,True,2.2477317333161135,4.013420916437631,-0.8890930335814345,3.3854484029822394,-4.901246885811498,-4.416895002870747e-17,6.937074440192303e-06,1.1706354451251845e-05,0.7196152949121875,0.10997145671136015,True
H04,141,6,selected,True,5.004531800726565,-0.631997592315374,0.9605242259702776,-3.734020773381426,2.133266059147872,2.3699585733052774e-16,8.750963827549907e-06,1.1197136397927998e-05,0.991455997337729,0.10175231047234248,True
H04,141,7,selected,True,-1.2786505124734455,5.651210528152819,0.9604775006193748,-3.7339961378536612,-4.149922066816764,1.2211432196634974e-15,1.9056265706822393e-08,2.2588727439225506e-06,0.9914359128285847,0.05029129087670285,True
H04,142,3,ik_not_found,False,,,,,,,,,,,
H04,142,5,ik_not_found,False,,,,,,,,,,,
H04,142,6,inadmissible,False,,,,,,,1.200065668056404e-05,0.00413816996540812,0.6492163419975336,0.08890108964099522,False
H04,142,7,inadmissible,False,,,,,,,4.7717490564462335e-06,7.356338868885283e-05,0.6492681283353103,0.06767118473975496,False
H04,142,0,selected,True,-1.117173323438685,-1.2615929751194437,1.4716799846976338,-0.9230982876781932,-2.6121861852292843,-4.636858388215209e-16,1.9619579007558314e-08,5.663293681020318e-06,0.3998586105035575,0.2657679476846039,True
H04,142,1,q6_only_or_effective_near_duplicate,False,-1.1171723833836442,-1.2615923298246208,1.471679980227934,-0.9230981335906585,-2.6121854232796897,-5.723458826237484e-16,6.693849930500148e-07,1.1454575462498555e-05,0.3998591484203388,0.2657679483959997,True
H04,142,2,q6_only_or_effective_near_duplicate,False,-1.1171680934001083,-1.2615912872373265,1.4716413527743046,-0.9229369356316853,-2.612221775699739,-5.079480538261315e-16,1.481365815144618e-05,0.004109920991212098,0.39984269586848836,0.26577409632750204,True
