C_q,E_NUC,E_miss,E_rep,IK_enumeration_time_shared,J_q,L_S,anisotropy_level,canonical_layout,collision_pass,continuation_time,evaluated_transitions,failure_reason,geometry_baseline,layout_id,lift_found,max_axis_error,max_position_error,min_sigma_min_5,minimum_absolute_joint_margin_rad,overall_pass,placement_id,q_sample_count,remesh_id,root_id,search_budget,strict_coverage_pass,strict_kinematics_pass,surface_id,total_execution_evaluation_time,witness_file
,0.6523353225160973,0.309761292268437,0.3425740302476602,38.08150359336287,,9.542344294868428,P_mid,False,False,0.26584154088050127,36,continuous_lift_not_found_under_budget,False,R05_M02,False,,,,,False,T27,0,M02,R05,default,False,False,hemisphere,0.27037927880883217,
,0.5718226341123189,0.3764427786326613,0.1953798554796577,27.40139724686742,,8.4270524939301,P_mid,False,False,0.016892477869987488,8,continuous_lift_not_found_under_budget,False,R05_M03,False,,,,,False,T27,0,M03,R05,default,False,False,hemisphere,0.01708642952144146,
11.232628650891337,0.5825834967742214,0.33479006090036745,0.2477934358738539,34.88022122904658,104.25405956597976,9.281359048374393,P_mid,False,True,5.478797254152596,653,,False,R06_M00,True,0.0005100564533102422,0.0002928804080749705,0.14338146675987584,0.0,True,T27,5118,M00,R06,default,True,True,hemisphere,11.956954919733107,results/global_layout_capacity_gate_v1/witnesses/hemisphere_P_mid_R06_M00.npz
11.294077109806404,0.5825197368505225,0.3347900609003674,0.24772967595015508,28.829566136933863,104.82438477613978,9.281359048374393,P_mid,False,True,6.022214978933334,719,,False,R06_M01,True,0.0004916134189170691,0.00023886535209306098,0.14967430196512047,0.5360527800398618,True,T27,5121,M01,R06,default,True,True,hemisphere,12.436288310214877,results/global_layout_capacity_gate_v1/witnesses/hemisphere_P_mid_R06_M01.npz
,0.651110419396066,0.309761292268437,0.341349127127629,38.08150359336287,,9.545722831883548,P_mid,False,False,3.25591142103076,382,continuous_lift_not_found_under_budget,False,R06_M02,False,,,,,False,T27,0,M02,R06,default,False,False,hemisphere,3.339559600688517,
,0.5692683071081653,0.3748475387969086,0.19442076831125674,27.40139724686742,,8.435997044177348,P_mid,False,False,2.815401474945247,252,continuous_lift_not_found_under_budget,False,R06_M03,False,,,,,False,T27,0,M03,R06,default,False,False,hemisphere,2.9637223361060023,
,0.580829183831358,0.33460950877135776,0.24621967506000014,34.88022122904658,,9.282893584672435,P_mid,False,False,5.031445193104446,613,continuous_lift_not_found_under_budget,False,R07_M00,False,,,,,False,T27,0,M00,R07,default,False,False,hemisphere,5.10274020396173,
,0.5825197368505226,0.33479006090036745,0.2477296759501551,28.829566136933863,,9.281359048374394,P_mid,False,False,1.8614335916936398,238,continuous_lift_not_found_under_budget,False,R07_M01,False,,,,,False,T27,0,M01,R07,default,False,False,hemisphere,1.9016371257603168,
11.30511564406664,0.6538439997852347,0.3094716629159567,0.344372336869278,38.08150359336287,107.91550052065082,9.545722831883548,P_mid,False,True,2.8075364949181676,328,,False,R07_M02,True,0.0006000773149858622,0.0007332129876072355,0.15971233650411842,0.0,True,T27,5282,M02,R07,default,True,True,hemisphere,9.470809712074697,results/global_layout_capacity_gate_v1/witnesses/hemisphere_P_mid_R07_M02.npz
,0.5704131114838662,0.3748475387969086,0.1955655726869576,27.40139724686742,,8.442754118207583,P_mid,False,False,7.1051995335146785,532,continuous_lift_not_found_under_budget,False,R07_M03,False,,,,,False,T27,0,M03,R07,default,False,False,hemisphere,7.223296951502562,
3.3827878115790018,0.6040177400102164,0.30258566722049673,0.3014320727897196,21.39005683362484,17.55195195794247,5.1886056517833,P_high,True,True,18.094331350177526,1076,,False,R00_M00,True,0.06169628944215298,0.00020494595827868844,0.9652548439771594,0.0,True,T10,2868,M00,R00,default,True,True,saddle,22.17835132498294,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R00_M00.npz
4.132467894851678,0.6127441173582112,0.23940679345981508,0.37333732389839613,16.222128286026418,20.806709362292892,5.034935513525552,P_high,False,True,11.484388818964362,648,,False,R00_M01,True,0.10687474486308617,0.0006421574722850174,0.397316252548213,0.5360299256369654,True,T10,2816,M01,R00,default,True,True,saddle,16.081085887737572,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R00_M01.npz
3.8368486898483973,0.5321987402674632,0.2777311558595062,0.25446758440795697,11.73379092477262,17.77829083512271,4.633565791155859,P_high,False,True,10.25718798302114,862,,False,R00_M02,True,0.1068690339623148,0.0008266672976563181,0.9248531406860853,0.0,True,T10,2522,M02,R00,default,True,True,saddle,16.217111357487738,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R00_M02.npz
,0.5693641482462517,0.27434392960486953,0.2950202186413822,13.672887451015413,,4.960293235067571,P_high,False,False,13.107478735037148,600,continuous_lift_not_found_under_budget,False,R00_M03,False,,,,,False,T10,0,M03,R00,default,False,False,saddle,13.546068908646703,
3.826311314628289,0.6031027189248956,0.301670646135176,0.3014320727897196,21.39005683362484,19.853220512562718,5.188605651783297,P_high,False,True,15.46650711260736,667,,False,R01_M00,True,0.10692454374323004,0.0005855317908387548,0.3719639014452286,0.12947550916455608,True,T10,2869,M00,R01,default,True,True,saddle,21.313480670563877,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R01_M00.npz
3.687420775098986,0.6250951303475902,0.232980823945163,0.39211430640242717,16.222128286026418,18.971975086966417,5.145052936481633,P_high,False,True,3.2972856760025024,243,,False,R01_M01,True,0.00012547735742436615,0.0002366215272443752,0.37254851885066786,1.2109254072258606,True,T10,2755,M01,R01,default,True,True,saddle,12.542468511499465,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R01_M01.npz
3.8927215621958458,0.5250255384647137,0.2869635045832077,0.23806203388150596,11.73379092477262,17.809440462854717,4.57506147776174,P_high,False,True,9.368263829499483,663,,False,R01_M02,True,2.4773098696941836e-05,8.005262706224825e-06,0.9248531406860846,0.154033428086092,True,T10,2513,M02,R01,default,True,True,saddle,12.604039570316672,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R01_M02.npz
4.048323937342121,0.47354586420713785,0.2460332045492026,0.2275126596579352,13.672887451015413,19.320793104429292,4.772541279666995,P_high,False,True,9.222610503435135,677,,True,R01_M03,True,0.0003618235919135738,0.0007878633847775402,0.3719639014452265,1.1200234034017216,True,T10,2666,M03,R01,default,True,True,saddle,17.523620923049748,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R01_M03.npz
3.844586171968588,0.6031118483474075,0.3016797755576879,0.3014320727897196,21.39005683362484,19.945001946332734,5.187815035010664,P_high,False,True,8.811530027538538,434,,False,R02_M00,True,2.243899659507378e-05,9.13673794357705e-06,0.9248531117309815,0.653799773648597,True,T10,2868,M00,R02,default,True,True,saddle,12.728294207714498,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R02_M00.npz
3.3505809031554645,0.6132468534873877,0.23903392345092733,0.3742129300364604,16.222128286026418,17.126751184117268,5.111576672566798,P_high,False,True,11.734214851632714,713,,False,R02_M01,True,0.0004561488583469155,6.239864599810655e-05,0.9695280552828859,0.018892282821163953,True,T10,2764,M01,R02,default,True,True,saddle,19.807492576539516,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R02_M01.npz
4.028325434238045,0.5220785157439566,0.28855290467364314,0.23352561107031342,11.73379092477262,18.614092316737757,4.620801526741247,P_high,False,True,6.497377526946366,487,,False,R02_M02,True,0.00023903176601968947,0.0004270440324731986,0.6238608065934917,1.4913414748429548,True,T10,2556,M02,R02,default,True,True,saddle,11.094979469664395,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R02_M02.npz
3.987522736842332,0.5592802994363184,0.23230362608228636,0.3269766733540321,13.672887451015413,20.41541241229769,5.1198234491985355,P_high,False,True,10.164627751335502,647,,False,R02_M03,True,0.00012512022899540946,0.00039618313081945513,0.9248531117309815,1.3140981073103726,True,T10,2862,M03,R02,default,True,True,saddle,18.729122116230428,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R02_M03.npz
3.863244951198679,0.6037203408338694,0.3022882680441497,0.3014320727897196,21.39005683362484,20.041800241757535,5.1878150350106615,P_high,False,True,10.558877816423774,670,,False,R03_M00,True,0.1379653066565166,0.0009503666686632914,0.9248531117309814,1.2660636669390994,True,T10,2869,M00,R03,default,True,True,saddle,13.8854162953794,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R03_M00.npz
3.956586850138482,0.733074113613586,0.21730500224381052,0.5157691113697754,16.222128286026418,21.804828871114026,5.511019900991394,P_high,False,True,6.701604970730841,526,,False,R03_M01,True,0.008271361871450875,0.0007660682502582992,0.616394008665922,1.1200159252151458,True,T10,3000,M01,R03,default,True,True,saddle,10.635021018795669,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R03_M01.npz
3.437357111964169,0.5402671186100159,0.2836023792906182,0.25666473931939765,11.73379092477262,16.184616415911684,4.708447766331586,P_high,False,True,12.336153397336602,719,,False,R03_M02,True,2.145416385105839e-05,6.311300602802534e-06,0.9652545819145669,0.09207387431803316,True,T10,2591,M02,R03,default,True,True,saddle,15.551268708892167,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R03_M02.npz
3.6011513091312644,0.5661759113911873,0.23679703996225093,0.32937887142893635,13.672887451015413,18.307743881650964,5.083858552465959,P_high,False,True,19.43488994985819,784,,False,R03_M03,True,0.10697643729759665,0.0004752737116483151,0.9652548439771591,0.0027108122877068652,True,T10,2859,M03,R03,default,True,True,saddle,25.09079137071967,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R03_M03.npz
3.841102519156321,0.600239981156266,0.3010667183599701,0.2991732627962959,21.39005683362484,19.928659936162187,5.188265566142562,P_high,False,True,17.113675135187805,722,,False,R04_M00,True,7.064058565312136e-05,8.322394364890845e-06,0.9248531117309812,1.5217393695992274,True,T10,2867,M00,R04,default,True,True,saddle,22.115335295908153,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R04_M00.npz
3.40049366278277,0.6931300593724685,0.23265439896059456,0.460475660411874,16.222128286026418,18.03098933178729,5.302462265738133,P_high,False,True,21.826415474526584,947,,False,R04_M01,True,2.1444608931088895e-05,6.81233440075553e-06,0.9652545819145665,1.272300152681897,True,T10,2894,M01,R04,default,True,True,saddle,27.92266469541937,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R04_M01.npz
3.4314304551983774,0.5445686895582387,0.28747957813871855,0.2570891114195201,11.73379092477262,15.97990146724439,4.656921268223856,P_high,False,True,17.019942136481404,1134,,False,R04_M02,True,0.00023678670264803704,0.00017377853584595165,0.965254581914566,0.045875274432352064,True,T10,2560,M02,R04,default,True,True,saddle,20.816640668548644,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R04_M02.npz
3.580023475106407,0.5494973127630518,0.2436970499764488,0.30580026278660294,13.672887451015413,17.86684574844916,4.990706310359631,P_high,False,True,18.99175925180316,1076,,False,R04_M03,True,0.1069492153379728,0.0003718211962356533,0.9652548439771597,1.2723006050394794,True,T10,2807,M03,R04,default,True,True,saddle,25.289618185721338,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R04_M03.npz
3.3998138948533456,0.5999315570172621,0.3010667183599701,0.29886483865729196,21.39005683362484,17.642245263261117,5.189179704797381,P_high,False,True,14.08125377818942,862,,False,R05_M00,True,0.10686372542785202,0.0005381152749230651,0.9652548439771597,0.09207936373810277,True,T10,2869,M00,R05,default,True,True,saddle,21.72488045040518,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R05_M00.npz
3.950264308267849,0.6320358963802525,0.2543812879019022,0.3776546084783503,16.222128286026418,19.886412452705468,5.034197942422101,P_high,False,True,16.549886263906956,870,,False,R05_M01,True,0.06170203950766768,0.00028007884262880024,0.9248531406860847,1.5217450071748289,True,T10,2793,M01,R05,default,True,True,saddle,21.079035902395844,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R05_M01.npz
3.393229839353795,0.5331612849055357,0.27894553652249104,0.25421574838304467,11.73379092477262,15.695030257031725,4.625395567080324,P_high,False,True,10.048818881623447,655,,False,R05_M02,True,2.4827320099107534e-05,5.461854195052587e-05,0.9652545819145664,0.045875274432351176,True,T10,2526,M02,R05,default,True,True,saddle,15.586169108748436,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R05_M02.npz
4.044067123027895,0.5469025893241437,0.24583897912413072,0.30106361020001293,13.672887451015413,20.296722854250916,5.018888716924721,P_high,False,True,4.765397275798023,236,,False,R05_M03,True,2.145235774876356e-05,5.855174711029975e-06,0.616394179214124,1.4876100626620472,True,T10,2808,M03,R05,default,True,True,saddle,10.024915052577853,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R05_M03.npz
3.399775041245064,0.6039637911178647,0.30253171832814507,0.3014320727897196,21.39005683362484,17.640469700337412,5.18871674929325,P_high,False,True,12.185814063064754,1076,,False,R06_M00,True,0.10687918196708357,0.0005347495163818087,0.9652548439771594,1.2723006050394794,True,T10,2869,M00,R06,default,True,True,saddle,19.614384030923247,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R06_M00.npz
3.962493106847865,0.6813135694309056,0.23148405318309873,0.4498295162478068,16.222128286026418,21.01363417730142,5.30313456974506,P_high,False,True,7.4725432908162475,434,,False,R06_M01,True,2.554295488918402e-05,8.0520279669904e-06,0.9248531406860849,1.3140981073103726,True,T10,2948,M01,R06,default,True,True,saddle,11.838515581563115,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R06_M01.npz
3.4004273523724984,0.559156630736297,0.27638231687765125,0.28277431385864576,11.73379092477262,16.05380786205077,4.721114788954375,P_high,False,True,14.042875867336988,862,,False,R06_M02,True,0.001030130751822191,0.00019020912393649713,0.965254581914567,0.045875274432351176,True,T10,2583,M02,R06,default,True,True,saddle,20.684678540565073,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R06_M02.npz
3.5622382429279056,0.5798486154041345,0.25931939252938885,0.32052922287474556,13.672887451015413,18.0458894056637,5.065885034918739,P_high,False,True,13.887526660226285,786,,False,R06_M03,True,0.10695549004443686,0.000582958014439779,0.9652548439771594,0.045875274432351176,True,T10,2844,M03,R06,default,True,True,saddle,20.699210978113115,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R06_M03.npz
3.809308612654713,0.6033766539178425,0.3019445811281228,0.3014320727897196,21.39005683362484,19.76542340170858,5.188716749293261,P_high,False,True,15.319010922685266,648,,False,R07_M00,True,0.10687901043289573,0.0005863517953824824,0.3719639014452297,1.1200234034017207,True,T10,2869,M00,R07,default,True,True,saddle,19.64216344244778,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R07_M00.npz
4.000133476021,0.6513789002289497,0.24484573973846216,0.4065331604904876,16.222128286026418,20.35639044940519,5.088927799892826,P_high,False,True,13.785201095975935,854,,False,R07_M01,True,0.061706601022571465,0.00014510298648053542,0.9248531406860846,1.3140981073103726,True,T10,2820,M01,R07,default,True,True,saddle,18.27084044739604,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R07_M01.npz
3.84244580388374,0.5307445810269684,0.2892406191013884,0.24150396192558,11.73379092477262,17.67139838575741,4.598997432285473,P_high,False,True,18.01810560375452,648,,False,R07_M02,True,2.4766819225667423e-05,8.191122711616257e-06,0.9248531406860849,1.5217393695992274,True,T10,2506,M02,R07,default,True,True,saddle,24.004756031557918,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R07_M02.npz
