J_q,admitted,anisotropy_level,expanded_states,failure_reason,formulation,generated_candidates,selected_update,solve_time,solver_solved,strict_pass,surface_candidate_id,surface_id,window_id
0.4548492451784128,True,P_low,0,,F2,26,False,,True,True,11,hemisphere,hemisphere_P_low_W05
0.45472363914531017,True,P_low,25,,F3,73,False,0.17279356624931097,True,True,11,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,12,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,12,hemisphere,hemisphere_P_low_W05
0.4400845669810674,True,P_low,0,,F2,26,True,,True,True,13,hemisphere,hemisphere_P_low_W05
0.44046436989691107,True,P_low,25,,F3,73,True,0.06246739625930786,True,True,13,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,14,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,14,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,15,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,15,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_low_W05
0.4471045936310132,True,P_low,0,,F2,26,False,,True,True,17,hemisphere,hemisphere_P_low_W05
0.44752036342332224,True,P_low,25,,F3,73,False,0.22393803391605616,True,True,17,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,18,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,18,hemisphere,hemisphere_P_low_W05
0.44396125686049803,True,P_low,0,,F2,26,False,,True,True,19,hemisphere,hemisphere_P_low_W05
0.44450041892520914,True,P_low,25,,F3,73,False,0.04668136965483427,True,True,19,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_low_W05
0.4471867453520573,True,P_low,0,,F2,26,False,,True,True,21,hemisphere,hemisphere_P_low_W05
0.44738389770657705,True,P_low,25,,F3,73,False,0.17196770384907722,True,True,21,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,22,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,22,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,23,hemisphere,hemisphere_P_low_W05
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,23,hemisphere,hemisphere_P_low_W05
0.5033426792577412,True,P_low,25,,F1,97,False,0.06968576274812222,True,True,fixed_surface,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,0,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,0,hemisphere,hemisphere_P_low_W06
0.5006097878603356,True,P_low,0,,F2,26,True,,True,True,1,hemisphere,hemisphere_P_low_W06
0.5002532334992212,True,P_low,25,,F3,73,True,0.072639393620193,True,True,1,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F2,0,False,,False,,2,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F3,0,False,,False,,2,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F2,0,False,,False,,3,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F3,0,False,,False,,3,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,4,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,4,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,5,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,5,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F2,0,False,,False,,6,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F3,0,False,,False,,6,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F2,0,False,,False,,7,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F3,0,False,,False,,7,hemisphere,hemisphere_P_low_W06
0.5171038188585556,True,P_low,0,,F2,26,False,,True,True,8,hemisphere,hemisphere_P_low_W06
0.5173310181214332,True,P_low,25,,F3,73,False,0.03325878269970417,True,True,8,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,9,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,9,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,10,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,10,hemisphere,hemisphere_P_low_W06
0.5043775808095129,True,P_low,0,,F2,26,False,,True,True,11,hemisphere,hemisphere_P_low_W06
0.5042848685501994,True,P_low,25,,F3,73,False,0.15077960398048162,True,True,11,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,12,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,12,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F2,0,False,,False,,13,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F3,0,False,,False,,13,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F2,0,False,,False,,14,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_length,F3,0,False,,False,,14,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,15,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,15,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,17,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,17,hemisphere,hemisphere_P_low_W06
0.5031928308838843,True,P_low,0,,F2,26,False,,True,True,18,hemisphere,hemisphere_P_low_W06
0.503353485738141,True,P_low,25,,F3,73,False,0.04443122446537018,True,True,18,hemisphere,hemisphere_P_low_W06
0.4989179295583341,True,P_low,0,,F2,26,True,,True,True,19,hemisphere,hemisphere_P_low_W06
0.498660319765607,True,P_low,25,,F3,73,True,0.028853734023869038,True,True,19,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,21,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,21,hemisphere,hemisphere_P_low_W06
0.5122143160569852,True,P_low,0,,F2,26,False,,True,True,22,hemisphere,hemisphere_P_low_W06
0.5118054483330956,True,P_low,25,,F3,73,False,0.06424230616539717,True,True,22,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,23,hemisphere,hemisphere_P_low_W06
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,23,hemisphere,hemisphere_P_low_W06
0.7370880411316063,True,P_low,26,,F1,101,False,0.17372615076601505,True,True,fixed_surface,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,0,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,0,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,1,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,1,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,2,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,2,hemisphere,hemisphere_P_low_W07
0.7387545409194701,True,P_low,0,,F2,27,False,,True,True,3,hemisphere,hemisphere_P_low_W07
0.7388828789142402,True,P_low,26,,F3,76,False,0.17608921509236097,True,True,3,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,4,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,4,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,5,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,5,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,6,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,6,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,7,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,7,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,8,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,8,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,9,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,9,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,10,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,10,hemisphere,hemisphere_P_low_W07
0.7152660445190187,True,P_low,0,,F2,27,True,,True,True,11,hemisphere,hemisphere_P_low_W07
0.7153855721292518,True,P_low,26,,F3,76,True,0.07586186937987804,True,True,11,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,12,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,12,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,13,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,13,hemisphere,hemisphere_P_low_W07
0.7433103027623476,True,P_low,0,,F2,27,False,,True,True,14,hemisphere,hemisphere_P_low_W07
0.7432019034525227,True,P_low,26,,F3,76,False,0.14615362510085106,True,True,14,hemisphere,hemisphere_P_low_W07
0.7245652348980514,True,P_low,0,,F2,27,False,,True,True,15,hemisphere,hemisphere_P_low_W07
0.7245822157799813,True,P_low,26,,F3,76,False,0.09128903318196535,True,True,15,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,16,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,16,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,17,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,17,hemisphere,hemisphere_P_low_W07
0.7550536475299401,True,P_low,0,,F2,27,False,,True,True,18,hemisphere,hemisphere_P_low_W07
0.7550204294528897,True,P_low,26,,F3,76,False,0.09854269213974476,True,True,18,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,19,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,19,hemisphere,hemisphere_P_low_W07
0.728061890397013,True,P_low,0,,F2,27,False,,True,True,20,hemisphere,hemisphere_P_low_W07
0.7279851839222911,True,P_low,26,,F3,76,False,0.21391136571764946,True,True,20,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,21,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,21,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,22,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,22,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F2,0,False,,False,,23,hemisphere,hemisphere_P_low_W07
,,P_low,0,surface_length,F3,0,False,,False,,23,hemisphere,hemisphere_P_low_W07
0.43130677381864885,True,P_low,26,,F1,101,False,0.20128792524337769,True,True,fixed_surface,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,0,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,0,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,1,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,1,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_length,F2,0,False,,False,,2,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_length,F3,0,False,,False,,2,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,3,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,3,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,4,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,4,hemisphere,hemisphere_P_low_W08
0.43173108308994956,True,P_low,0,,F2,27,False,,True,True,5,hemisphere,hemisphere_P_low_W08
0.4323327248277161,True,P_low,26,,F3,76,False,0.1368545964360237,True,True,5,hemisphere,hemisphere_P_low_W08
0.426597606470512,True,P_low,0,,F2,27,True,,True,True,6,hemisphere,hemisphere_P_low_W08
0.4267460888936637,True,P_low,26,,F3,76,True,0.09453609678894281,True,True,6,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,7,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,7,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,8,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,8,hemisphere,hemisphere_P_low_W08
0.43587394224831344,True,P_low,0,,F2,27,False,,True,True,9,hemisphere,hemisphere_P_low_W08
0.4360428380859783,True,P_low,26,,F3,76,False,0.1470441147685051,True,True,9,hemisphere,hemisphere_P_low_W08
0.43526912576417903,True,P_low,0,,F2,27,False,,True,True,10,hemisphere,hemisphere_P_low_W08
0.4359098965378815,True,P_low,26,,F3,76,False,0.13127361238002777,True,True,10,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,11,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,11,hemisphere,hemisphere_P_low_W08
0.43470930068036706,True,P_low,0,,F2,27,False,,True,True,12,hemisphere,hemisphere_P_low_W08
0.43422062493790914,True,P_low,26,,F3,76,False,0.06273353099822998,True,True,12,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_length,F2,0,False,,False,,13,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_length,F3,0,False,,False,,13,hemisphere,hemisphere_P_low_W08
0.42932632120051445,True,P_low,0,,F2,27,False,,True,True,14,hemisphere,hemisphere_P_low_W08
0.4292552612207269,True,P_low,26,,F3,76,False,0.28049115370959044,True,True,14,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,15,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,15,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_low_W08
0.4314069489468005,True,P_low,0,,F2,27,False,,True,True,17,hemisphere,hemisphere_P_low_W08
0.4315973175630172,True,P_low,26,,F3,76,False,0.08279800415039062,True,True,17,hemisphere,hemisphere_P_low_W08
0.4378892889510254,True,P_low,0,,F2,27,False,,True,True,18,hemisphere,hemisphere_P_low_W08
0.4377260463932389,True,P_low,26,,F3,76,False,0.14468833710998297,True,True,18,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,19,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,19,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_length,F2,0,False,,False,,21,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_length,F3,0,False,,False,,21,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_length,F2,0,False,,False,,22,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_length,F3,0,False,,False,,22,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,23,hemisphere,hemisphere_P_low_W08
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,23,hemisphere,hemisphere_P_low_W08
0.36323004145393906,True,P_low,26,,F1,101,False,0.1332694385200739,True,True,fixed_surface,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F2,0,False,,False,,0,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F3,0,False,,False,,0,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,1,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,1,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,2,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,2,hemisphere,hemisphere_P_low_W09
0.3598508957701432,True,P_low,0,,F2,27,True,,True,True,3,hemisphere,hemisphere_P_low_W09
0.3599130005032337,True,P_low,26,,F3,76,True,0.03995014540851116,True,True,3,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,4,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,4,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,5,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,5,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,6,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,6,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F2,0,False,,False,,7,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F3,0,False,,False,,7,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F2,0,False,,False,,8,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F3,0,False,,False,,8,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,9,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,9,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,10,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,10,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,11,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,11,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,12,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,12,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,13,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,13,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F2,0,False,,False,,14,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F3,0,False,,False,,14,hemisphere,hemisphere_P_low_W09
0.3595117908953115,True,P_low,0,,F2,27,True,,True,True,15,hemisphere,hemisphere_P_low_W09
0.3593761074184178,True,P_low,26,,F3,76,True,0.07326884381473064,True,True,15,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,17,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,17,hemisphere,hemisphere_P_low_W09
0.36918612567681686,True,P_low,0,,F2,27,False,,True,True,18,hemisphere,hemisphere_P_low_W09
0.36922380810212196,True,P_low,26,,F3,76,False,0.027313600294291973,True,True,18,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F2,0,False,,False,,19,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F3,0,False,,False,,19,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F2,0,False,,False,,21,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_length,F3,0,False,,False,,21,hemisphere,hemisphere_P_low_W09
0.36351357490714575,True,P_low,0,,F2,27,False,,True,True,22,hemisphere,hemisphere_P_low_W09
0.3644112992854063,True,P_low,26,,F3,76,False,0.0914091244339943,True,True,22,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F2,0,False,,False,,23,hemisphere,hemisphere_P_low_W09
,,P_low,0,surface_topology_or_turn,F3,0,False,,False,,23,hemisphere,hemisphere_P_low_W09
0.24767738664021188,True,P_mid,24,,F1,93,False,0.3357598492875695,True,True,fixed_surface,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,0,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,0,hemisphere,hemisphere_P_mid_W00
0.2547675683162197,True,P_mid,0,,F2,25,False,,True,True,1,hemisphere,hemisphere_P_mid_W00
0.25476811935974514,True,P_mid,24,,F3,70,False,0.1110690888017416,True,True,1,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,2,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,2,hemisphere,hemisphere_P_mid_W00
0.2565006805884785,True,P_mid,0,,F2,25,False,,True,True,3,hemisphere,hemisphere_P_mid_W00
0.25653808745771134,True,P_mid,24,,F3,70,False,0.14827097114175558,True,True,3,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,4,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,4,hemisphere,hemisphere_P_mid_W00
0.25958218765091123,True,P_mid,0,,F2,25,False,,True,True,5,hemisphere,hemisphere_P_mid_W00
0.25959358714340863,True,P_mid,24,,F3,70,False,0.2969586066901684,True,True,5,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,6,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,6,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,7,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,7,hemisphere,hemisphere_P_mid_W00
0.2594796170198892,True,P_mid,0,,F2,25,False,,True,True,8,hemisphere,hemisphere_P_mid_W00
0.2594832196215892,True,P_mid,24,,F3,70,False,0.05207448918372393,True,True,8,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,9,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,9,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,10,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,10,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,11,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,11,hemisphere,hemisphere_P_mid_W00
0.24699041358860452,True,P_mid,0,,F2,25,True,,True,True,12,hemisphere,hemisphere_P_mid_W00
0.247003814300987,True,P_mid,24,,F3,70,True,0.13381863944232464,True,True,12,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,13,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,13,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,14,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,14,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,15,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,15,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,17,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,17,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,18,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,18,hemisphere,hemisphere_P_mid_W00
0.24890216376570082,True,P_mid,0,,F2,25,False,,True,True,19,hemisphere,hemisphere_P_mid_W00
0.24892982548671436,True,P_mid,24,,F3,70,False,0.13811454363167286,True,True,19,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,21,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,21,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F2,0,False,,False,,22,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_length,F3,0,False,,False,,22,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,23,hemisphere,hemisphere_P_mid_W00
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,23,hemisphere,hemisphere_P_mid_W00
0.27444265807663637,True,P_mid,24,,F1,93,False,0.17213295586407185,True,True,fixed_surface,hemisphere,hemisphere_P_mid_W01
,,P_mid,0,surface_length,F2,0,False,,False,,0,hemisphere,hemisphere_P_mid_W01
,,P_mid,0,surface_length,F3,0,False,,False,,0,hemisphere,hemisphere_P_mid_W01
