scene_id,port_id,seed_id,outcome,selected,q0,q1,q2,q3,q4,q5,position_error_m,axis_error_deg,sigma5,joint_margin,collision_free
T27,147,1,q6_only_or_effective_near_duplicate,False,-1.9001434847085612,-1.1792662747522262,1.5081982631835613,-0.48222456648112483,-0.7821698570904699,5.126368009188337e-16,3.867048728003024e-06,0.0020040157241581944,0.6430561506725648,0.25995571173268167,True
T27,147,2,q6_only_or_effective_near_duplicate,False,-1.9001503922519052,-1.179237984288363,1.5081600272109534,-0.48209265443609606,-0.7821761843388694,4.3552475020103943e-16,8.221972098278543e-06,0.0029809878238621582,0.6430803058832504,0.25996179735620667,True
T27,147,4,selected,True,4.383022188329785,-0.8823582021500707,1.6063678057583108,2.264557101620585,0.7821572984394352,-1.3584873020567205e-15,1.926077640826896e-05,0.009002183019481991,0.9087512232763139,0.15121043702881937,True
T27,148,3,ik_not_found,False,,,,,,,,,,,
T27,148,5,inadmissible,False,,,,,,,5.746201479091731e-06,8.578619712101727e-05,0.9854812408150271,0.148588658843074,False
T27,148,7,ik_not_found,False,,,,,,,,,,,
T27,148,0,selected,True,-1.670076542598786,-0.8313976593475776,1.0305035132316567,-0.17694763075703798,-1.251683784570936,2.6925013785591645e-16,2.0811554837850344e-06,0.00028929197492242985,0.7868483367625597,0.33598543478725823,True
T27,148,1,q6_only_or_effective_near_duplicate,False,-1.670076194840446,-0.831399827119646,1.0305071212434254,-0.1769534722028359,-1.2516843188858053,3.9893556796309216e-16,1.578084119168254e-06,4.459281903719643e-05,0.7868481775183322,0.3359848605374144,True
T27,148,2,q6_only_or_effective_near_duplicate,False,-1.6700751009831676,-0.8314032899244144,1.0305131936596463,-0.17695691460571647,-1.2516833169621246,2.0946365100989782e-16,3.886343028207707e-08,1.9090959104164224e-06,0.7868496706276538,0.3359838940538523,True
T27,148,4,selected,True,4.613095536090446,-0.6420401052624977,1.2316905964503464,2.5741817552303536,1.2516022241976883,-6.492430333473198e-16,1.647044707581998e-05,0.007234942313850257,1.0679504294626982,0.13290179541837457,True
T27,148,6,selected,True,1.8672166766950402,-2.498390703960048,-1.2339815571272243,-5.720256564118077,-2.2854895582090804,-4.749745966141135e-13,2.484608717081875e-06,2.4148365394514667e-06,0.9188072210911212,0.044796786018083457,True
T27,149,3,ik_not_found,False,,,,,,,,,,,
T27,149,7,ik_not_found,False,,,,,,,,,,,
T27,149,0,selected,True,-1.4274248511280785,-0.6799743391509214,0.7806886281641368,-0.04342756959713035,-1.7243231987446812,-8.869056892007606e-17,1.8390849252821125e-07,1.7949563004511183e-05,0.745841614333672,0.3627828222014072,True
T27,149,1,q6_only_or_effective_near_duplicate,False,-1.4274247763484393,-0.6799735296139968,0.7806868704402516,-0.04342676798311866,-1.7243230575493087,-2.0560270312847864e-16,1.6154279879659758e-07,9.035490975690211e-06,0.745840713474163,0.3627828334373695,True
T27,149,2,q6_only_or_effective_near_duplicate,False,-1.42742477457838,-0.6799744411306055,0.780688485791844,-0.043427617177436775,-1.7243230353925807,-1.4986219956619238e-16,1.097651862116072e-07,1.9090959104164224e-06,0.7458415064860334,0.3627828352005446,True
T27,149,4,selected,True,4.8557606346604185,-0.53562052490956,1.0380379357657166,2.6964616698961463,1.7243229297176286,-2.6270916779075967e-16,1.2451098601042466e-06,1.7075472925031877e-06,1.1351053466863315,0.11359113486458167,True
T27,149,5,selected,True,-4.198370535346584,-3.20890752834723,0.7802783852072639,-3.9125229685656784,1.7873152383024284,1.8257353226730418e-16,7.82171041393292e-08,1.9090959104164224e-06,1.1268141871935868,0.16590453771519056,True
T27,149,6,selected,True,2.0848195785829433,-2.6058071504141975,-1.0383834576847029,-5.838555519034451,-1.7873223675814722,-1.272777920427611e-16,7.130631238327216e-06,0.00015207959156676864,1.1255498477494355,0.03538286133043477,True
T27,150,3,ik_not_found,False,,,,,,,,,,,
T27,150,7,ik_not_found,False,,,,,,,,,,,
T27,150,0,selected,True,-1.3295181100013407,-0.6619665029269659,0.8072043616948144,0.014578146291729769,-1.927878255576066,-4.754224825209144e-16,3.175887872699489e-08,1.478779333471098e-06,0.7489035224305484,0.3465844375567136,True
T27,150,1,q6_only_or_effective_near_duplicate,False,-1.329518073836436,-0.6619664073537673,0.8072041503000154,0.01457806294457299,-1.9278782674551245,-4.3774774006669965e-16,8.211356777808205e-08,1.186100256021862e-05,0.7489033392226987,0.3465844366114088,True
T27,150,2,q6_only_or_effective_near_duplicate,False,-1.3295174564864658,-0.661962171986824,0.8071963132078531,0.014585832492324277,-1.9278789206186724,-2.9620421548096005e-16,1.1359216697891494e-06,0.00022702674462552917,0.7489013736882603,0.346584384634344,True
