scene_id,k,method,witness_hash,classification,edge_count,cross_port_on,off_reconfigurations,effective_state_ranks,sequence_json
T30,1,G1,fbcc31717ab3531c4098e823c63adb2e1d6b5356512074994fe1b6bfca4d3107,cross_family_ON_recombination,88,9,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{""edge_id"": 2447, ""end_port"": 159, ""family"": ""raster_u_phase_0.25/reverse"", ""geom_arc_id"": -1, ""kind"": ""entry:raster_u_phase_0.25/reverse"", ""source_rank"": 0, ""start_port"": 0, ""target_rank"": 0}, {""edge_id"": 850, ""end_port"": 158, ""family"": ""raster_u_phase_0.25"", ""geom_arc_id"": 315, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 159, ""target_rank"": 0}, {""edge_id"": 845, ""end_port"": 157, ""family"": ""raster_u_phase_0.25"", ""geom_arc_id"": 313, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 158, ""target_rank"": 0}, {""edge_id"": 1786, ""end_port"": 223, ""family"": ""cross_port"", ""geom_arc_id"": 1225, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 157, ""target_rank"": 0}, {""edge_id"": 1204, ""end_port"": 222, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 441, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 223, ""target_rank"": 0}, {""edge_id"": 1198, ""end_port"": 221, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 439, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 222, ""target_rank"": 0}, {""edge_id"": 1193, ""end_port"": 220, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 437, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 221, ""target_rank"": 0}, {""edge_id"": 1187, ""end_port"": 219, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 435, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 220, ""target_rank"": 0}, {""edge_id"": 1182, ""end_port"": 218, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 433, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 219, ""target_rank"": 0}, {""edge_id"": 1176, ""end_port"": 217, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 431, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 218, ""target_rank"": 0}, {""edge_id"": 1171, ""end_port"": 216, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 429, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 217, ""target_rank"": 0}, {""edge_id"": 1165, ""end_port"": 215, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 427, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 216, ""target_rank"": 0}, {""edge_id"": 1159, ""end_port"": 214, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 425, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 215, ""target_rank"": 0}, {""edge_id"": 1153, ""end_port"": 213, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 423, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 214, ""target_rank"": 0}, {""edge_id"": 1147, ""end_port"": 212, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 421, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 213, ""target_rank"": 0}, {""edge_id"": 1141, ""end_port"": 211, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 419, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 212, ""target_rank"": 0}, {""edge_id"": 1135, ""end_port"": 210, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 417, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 211, ""target_rank"": 0}, {""edge_id"": 1129, ""end_port"": 209, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 415, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 210, ""target_rank"": 0}, {""edge_id"": 1123, ""end_port"": 208, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 413, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 209, ""target_rank"": 0}, {""edge_id"": 1117, ""end_port"": 207, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 411, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 208, ""target_rank"": 0}, {""edge_id"": 1112, ""end_port"": 206, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 409, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 207, ""target_rank"": 0}, {""edge_id"": 1106, ""end_port"": 205, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 407, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 206, ""target_rank"": 0}, {""edge_id"": 1101, ""end_port"": 204, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 405, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 205, ""target_rank"": 0}, {""edge_id"": 1095, ""end_port"": 203, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 403, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 204, ""target_rank"": 0}, {""edge_id"": 1090, ""end_port"": 202, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 401, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 203, ""target_rank"": 0}, {""edge_id"": 1085, ""end_port"": 201, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 399, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 202, ""target_rank"": 0}, {""edge_id"": 1080, ""end_port"": 200, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 397, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 201, ""target_rank"": 0}, {""edge_id"": 1075, ""end_port"": 199, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 395, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 200, ""target_rank"": 0}, {""edge_id"": 1069, ""end_port"": 198, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 393, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 199, ""target_rank"": 0}, {""edge_id"": 1063, ""end_port"": 197, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 391, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 198, ""target_rank"": 0}, {""edge_id"": 1058, ""end_port"": 196, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 389, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 197, ""target_rank"": 0}, {""edge_id"": 1052, ""end_port"": 195, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 387, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 196, ""target_rank"": 0}, {""edge_id"": 1047, ""end_port"": 194, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 385, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 195, ""target_rank"": 0}, {""edge_id"": 1042, ""end_port"": 193, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 383, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 194, ""target_rank"": 0}, {""edge_id"": 1036, ""end_port"": 192, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 381, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 193, ""target_rank"": 0}, {""edge_id"": 1031, ""end_port"": 191, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 379, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 192, ""target_rank"": 0}, {""edge_id"": 1025, ""end_port"": 190, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 377, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 191, ""target_rank"": 0}, {""edge_id"": 1019, ""end_port"": 189, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 375, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 190, ""target_rank"": 0}, {""edge_id"": 1014, ""end_port"": 188, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 373, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 189, ""target_rank"": 0}, {""edge_id"": 1008, ""end_port"": 187, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 371, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 188, ""target_rank"": 0}, {""edge_id"": 1004, ""end_port"": 186, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 369, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 187, ""target_rank"": 0}, {""edge_id"": 998, ""end_port"": 185, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 367, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 186, ""target_rank"": 0}, {""edge_id"": 993, ""end_port"": 184, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 365, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 185, ""target_rank"": 0}, {""edge_id"": 987, ""end_port"": 183, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 363, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 184, ""target_rank"": 0}, {""edge_id"": 981, ""end_port"": 182, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 361, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 183, ""target_rank"": 0}, {""edge_id"": 975, ""end_port"": 181, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 359, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 182, ""target_rank"": 0}, {""edge_id"": 969, ""end_port"": 180, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 357, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 181, ""target_rank"": 0}, {""edge_id"": 963, ""end_port"": 179, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 355, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 180, ""target_rank"": 0}, {""edge_id"": 957, ""end_port"": 178, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 353, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 179, ""target_rank"": 0}, {""edge_id"": 951, ""end_port"": 177, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 351, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 178, ""target_rank"": 0}, {""edge_id"": 945, ""end_port"": 176, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 349, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 177, ""target_rank"": 0}, {""edge_id"": 939, ""end_port"": 175, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 347, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 176, ""target_rank"": 0}, {""edge_id"": 933, ""end_port"": 174, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 345, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 175, ""target_rank"": 0}, {""edge_id"": 927, ""end_port"": 173, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 343, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 174, ""target_rank"": 0}, {""edge_id"": 921, ""end_port"": 172, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 341, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 173, ""target_rank"": 0}, {""edge_id"": 915, ""end_port"": 171, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 339, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 172, ""target_rank"": 0}, {""edge_id"": 909, ""end_port"": 170, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 337, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 171, ""target_rank"": 0}, {""edge_id"": 903, ""end_port"": 169, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 335, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 170, ""target_rank"": 0}, {""edge_id"": 897, ""end_port"": 168, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 333, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 169, ""target_rank"": 0}, {""edge_id"": 892, ""end_port"": 167, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 331, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 168, ""target_rank"": 0}, {""edge_id"": 886, ""end_port"": 166, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 329, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 167, ""target_rank"": 0}, {""edge_id"": 882, ""end_port"": 165, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 327, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 166, ""target_rank"": 0}, {""edge_id"": 876, ""end_port"": 164, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 325, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 165, ""target_rank"": 0}, {""edge_id"": 872, ""end_port"": 163, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 323, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 164, ""target_rank"": 0}, {""edge_id"": 866, ""end_port"": 162, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 321, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 163, ""target_rank"": 0}, {""edge_id"": 861, ""end_port"": 161, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 319, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 162, ""target_rank"": 0}, {""edge_id"": 856, ""end_port"": 160, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 317, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 161, ""target_rank"": 0}, {""edge_id"": 1801, ""end_port"": 0, ""family"": ""cross_port"", ""geom_arc_id"": 1235, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 160, ""target_rank"": 0}, {""edge_id"": 2451, ""end_port"": 237, ""family"": ""spiral_phase_0.00/reverse"", ""geom_arc_id"": -1, ""kind"": ""entry:spiral_phase_0.00/reverse"", ""source_rank"": 0, ""start_port"": 0, ""target_rank"": 0}, {""edge_id"": 1276, ""end_port"": 236, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 469, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 237, ""target_rank"": 0}, {""edge_id"": 1271, ""end_port"": 235, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 467, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 236, ""target_rank"": 0}, {""edge_id"": 1266, ""end_port"": 234, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 465, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 235, ""target_rank"": 0}, {""edge_id"": 1261, ""end_port"": 233, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 463, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 234, ""target_rank"": 0}, {""edge_id"": 1256, ""end_port"": 232, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 461, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 233, ""target_rank"": 0}, {""edge_id"": 2413, ""end_port"": 65, ""family"": ""cross_port"", ""geom_arc_id"": 1573, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 232, ""target_rank"": 0}, {""edge_id"": 352, ""end_port"": 66, ""family"": ""raster_u_phase_0.00"", ""geom_arc_id"": 130, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 65, ""target_rank"": 0}, {""edge_id"": 358, ""end_port"": 67, ""family"": ""raster_u_phase_0.00"", ""geom_arc_id"": 132, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 66, ""target_rank"": 0}, {""edge_id"": 364, ""end_port"": 68, ""family"": ""raster_u_phase_0.00"", ""geom_arc_id"": 134, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 67, ""target_rank"": 0}, {""edge_id"": 931, ""end_port"": 146, ""family"": ""cross_port"", ""geom_arc_id"": 814, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 68, ""target_rank"": 0}, {""edge_id"": 1720, ""end_port"": 71, ""family"": ""cross_port"", ""geom_arc_id"": 1186, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 146, ""target_rank"": 0}, {""edge_id"": 973, ""end_port"": 227, ""family"": ""cross_port"", ""geom_arc_id"": 828, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 71, ""target_rank"": 0}, {""edge_id"": 1228, ""end_port"": 228, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 450, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 227, ""target_rank"": 0}, {""edge_id"": 1233, ""end_port"": 229, ""family"": ""spiral_phase_0.00"", ""geom_arc_id"": 452, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 228, ""target_rank"": 0}, {""edge_id"": 2393, ""end_port"": 151, ""family"": ""cross_port"", ""geom_arc_id"": 1562, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 229, ""target_rank"": 0}, {""edge_id"": 809, ""end_port"": 150, ""family"": ""raster_u_phase_0.25"", ""geom_arc_id"": 299, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 151, ""target_rank"": 0}, {""edge_id"": 1745, ""end_port"": 159, ""family"": ""cross_port"", ""geom_arc_id"": 1201, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 150, ""target_rank"": 0}, {""edge_id"": 1794, ""end_port"": 63, ""family"": ""cross_port"", ""geom_arc_id"": 1231, ""kind"": ""cross_port"", ""source_rank"": 0, ""start_port"": 159, ""target_rank"": 0}, {""edge_id"": 338, ""end_port"": 62, ""family"": ""raster_u_phase_0.00"", ""geom_arc_id"": 125, ""kind"": ""source"", ""source_rank"": 0, ""start_port"": 63, ""target_rank"": 0}]"
