E_NUC,E_miss,E_rep,candidate_id,historical_E_miss,historical_E_rep,legacy_source_counts,miss_delta,path_length_m,repeat_delta,replay_warning,runtime_s
0.6280027358606627,0.11665081392447636,0.5113519219361863,saddle/raster_u_phase_0.00,0.11665081392447636,0.5113519219361863,7340,0.0,6.724903413047916,0.0,False,2.2935881167650223
0.611829553126421,0.15123934834109695,0.46059020478532403,saddle/raster_v_phase_0.00,0.15123934834109695,0.46059020478532403,7284,0.0,6.675540092211744,0.0,False,2.162458658218384
0.61639977184341,0.14495092628343478,0.47144884555997524,saddle/spiral_phase_0.00,0.14495092628343478,0.47144884555997524,7336,0.0,6.840335778765424,0.0,False,2.2176219671964645
0.6288805986288153,0.11752867669262904,0.5113519219361863,saddle/raster_u_phase_0.00_k2,0.11752867669262904,0.5113519219361863,3823;3501,0.0,6.708899093372062,0.0,False,2.422136463224888
0.7178411764579845,0.12865995788050197,0.5891812185774825,hemisphere/raster_u_phase_0.00,0.12865995788050197,0.5891812185774825,16096,0.0,14.944944957369422,0.0,False,7.4355859607458115
0.7580767504636281,0.1279291181632661,0.630147632300362,hemisphere/raster_u_phase_0.25,0.1279291181632661,0.630147632300362,16104,0.0,14.95252382619696,0.0,False,7.429096005856991
1.251613859383955,0.01627435114085202,1.235339508243103,hemisphere/raster_v_phase_0.00,0.01627435114085202,1.235339508243103,23528,0.0,22.55025737205538,0.0,False,10.272325605154037
0.6764536150911329,0.14756320960432384,0.528890405486809,hemisphere/spiral_phase_0.00,0.14756320960432384,0.528890405486809,15904,0.0,14.680311982295587,0.0,False,7.419600784778595
