B_joint,Delta_conf,Delta_joint,Delta_surface,E_NUC0,E_NUC1,E_NUC2,E_NUC3,E_miss0,E_miss1,E_miss2,E_miss3,E_rep0,E_rep1,E_rep2,E_rep3,F0_replay_error,F3_beats_F1,F3_beats_F2,F3_beats_both,J0,J1,J2,J3,LG0,LG1,LG2,LG3,anisotropy_level,cheap0,cheap1,cheap2,cheap3,kappa0,kappa1,kappa2,kappa3,margin0,margin1,margin2,margin3,optimized1,optimized2,optimized3,placement_id,sigma0,sigma1,sigma2,sigma3,surface0,surface1,surface2,surface3,surface_candidate2,surface_candidate3,surface_id,terminal1,terminal2,terminal3,window_id
-0.00023970631922971418,0.0,0.011624965878538328,0.011864672197768043,0.9976325449856752,0.9976325449856752,0.9983437696243531,0.9983437696243531,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.0020415152782340008,0.0020415152782340008,0.002752739916911924,0.002752739916911924,0.0,True,False,False,0.25783405623695943,0.25783405623695943,0.254774939678287,0.25483674413087964,0.25446972204294505,0.25446972204294505,0.2544805347827652,0.2544805347827652,P_low,0.501341774764348,0.501341774764348,0.4338315202491389,0.4338315202491389,0.40275636016055416,0.40275636016055416,0.409186307706843,0.409186307706843,2.1772067036241807,2.1772067036241807,2.184009034808481,2.184009034808481,False,True,True,T30,1.058844240830019,1.058844240830019,1.0584537129362246,1.0584537129362246,0.04722155464923542,0.04722155464923542,0.046355856977234225,0.046355856977234225,19,19,hemisphere,0.0,0.0007048047555993087,0.0,hemisphere_P_low_W00
0.00018877587935133355,0.0,0.01837697480139498,0.018188198922043645,0.9936080951159177,0.9936080951159177,0.9933301862079141,0.9933301862079141,0.992774368391907,0.992774368391907,0.992774368391907,0.992774368391907,0.0008337267240107142,0.0008337267240107142,0.0005558178160071428,0.0005558178160071428,0.0,True,True,True,0.3030562795343059,0.3030562795343059,0.2975442316375615,0.29748702192189946,0.2812687498813805,0.2812687498813805,0.27298751443513775,0.27298751443513775,P_low,0.5152859831207892,0.5152859831207892,0.5365816837233484,0.5365816837233484,1.9137114310076908,1.9137114310076908,1.9158515433718541,1.9158515433718541,1.9487410009407324,1.9487410009407324,1.9510578172051254,1.9510578172051254,False,True,True,T30,1.0598429190448218,1.0598429190448218,1.0602556225631854,1.0602556225631854,0.046695192286768564,0.046695192286768564,0.04655891922097162,0.04655891922097162,15,15,hemisphere,0.0,0.00035982291506342357,0.0,hemisphere_P_low_W01
-0.0006612362643320322,0.0,0.0034856456377591718,0.004146881902091204,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.0,0.0,0.0,0.0,0.0,True,False,False,0.32293157490056557,0.32293157490056557,0.3215924157969966,0.3218059498652187,0.3112922819322758,0.3112922819322758,0.31241873702298456,0.31241873702298456,P_low,0.6195650059465303,0.6195650059465303,0.6108830196592251,0.6108830196592251,1.4219000998648703,1.4219000998648703,1.4184182290963716,1.4184182290963716,1.4848349427977323,1.4848349427977323,1.4848349427977314,1.4848349427977323,False,True,True,T30,0.8708518563601764,0.8708518563601764,0.8708518563601819,0.8708518563601764,0.0468952798692452,0.0468952798692452,0.04677590396525452,0.04677590396525452,13,13,hemisphere,0.0,0.0004707070976379679,0.0,hemisphere_P_low_W02
0.0,0.0,0.0,0.0,0.9976325449856752,0.9976325449856752,0.9976325449856752,0.9976325449856752,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.002041515278234001,0.002041515278234001,0.002041515278234001,0.002041515278234001,0.0,False,False,False,0.4948402952914511,0.4948402952914511,0.4948402952914511,0.4948402952914511,0.33054387392979523,0.33054387392979523,0.33054387392979523,0.33054387392979523,P_low,0.8016576225920236,0.8016576225920236,0.8016576225920236,0.8016576225920236,0.48419698883009765,0.48419698883009765,0.48419698883009765,0.48419698883009765,1.3324740835855895,1.3324740835855895,1.3324740835855895,1.3324740835855895,False,False,False,T30,0.7176204276157885,0.7176204276157885,0.7176204276157885,0.7176204276157885,0.047221554649235595,0.047221554649235595,0.047221554649235595,0.047221554649235595,baseline,baseline,hemisphere,0.0,0.0,0.0,hemisphere_P_low_W03
-0.0007281415997088846,0.0,0.0020098873708566975,0.002738028970565582,0.99733418627566,0.99733418627566,0.9975576450560524,0.9975576450560524,0.99563947852366,0.99563947852366,0.9954182614061774,0.9954182614061774,0.0016947077520000245,0.0016947077520000245,0.0021393836498749723,0.0021393836498749723,0.0,True,False,False,0.47154564573508867,0.47154564573508867,0.47025454009612194,0.47059789209694325,0.33203695585324056,0.33203695585324056,0.33677075016282426,0.33677075016282426,P_low,0.939591613509596,0.939591613509596,0.8769408863499895,0.8769408863499895,0.3757190348542365,0.3757190348542365,0.39583575588327424,0.39583575588327424,1.3067658557769752,1.3067658557769752,1.3067658557768769,1.3067658557769752,False,True,True,T30,0.7769589545564974,0.7769589545564974,0.7769589545564988,0.7769589545564974,0.048525869821510526,0.048525869821510526,0.048096404079574814,0.048096404079574814,5,5,hemisphere,0.0,0.0009645820901948432,0.0,hemisphere_P_low_W04
-0.0008530670978441028,0.0,0.010682524916801954,0.011535592014646056,0.9936795512658346,0.9936795512658346,0.9938402749096086,0.9938402749096086,0.9936795512658346,0.9936795512658346,0.9938402749096086,0.9938402749096086,0.0,0.0,0.0,0.0,0.0,True,False,False,0.4452204484307422,0.4452204484307422,0.4400845669810674,0.44046436989691107,0.36153555514497165,0.36153555514497165,0.35908253972923915,0.35908253972923915,P_low,0.8630380819299523,0.8630380819299523,0.8614358315829745,0.8614358315829745,0.5028736633039205,0.5028736633039205,0.49686095805104513,0.49686095805104513,0.9295391324442019,0.9295391324442019,0.929539132444213,0.9295391324442019,False,True,True,T30,0.6977379621560936,0.6977379621560936,0.6977379621560975,0.6977379621560936,0.04746786887098051,0.04746786887098051,0.047112546601398485,0.047112546601398485,13,13,hemisphere,0.0,0.0007660494697786513,0.0,hemisphere_P_low_W05
0.0005117980321219427,0.0,0.009302528247831338,0.008790730215709397,0.9957755399829825,0.9957755399829825,0.9956148163392086,0.9956148163392086,0.995132645407887,0.995132645407887,0.9949719217641131,0.9949719217641131,0.000642894575095525,0.000642894575095525,0.000642894575095525,0.000642894575095525,0.0,True,True,True,0.5033426792577412,0.5033426792577412,0.4989179295583341,0.498660319765607,0.4303837938337558,0.4303837938337558,0.4306610971615404,0.4306610971615404,P_low,0.6189189809607683,0.6189189809607683,0.6406366187367856,0.6406366187367856,0.8376555940071145,0.8376555940071145,0.8395370239425393,0.8395370239425393,0.9078143619821772,0.9078143619821772,0.9044939422138265,0.9044939422138265,False,True,True,T30,0.7724069405668791,0.7724069405668791,0.7706963865234894,0.7706963865234894,0.047178380016081545,0.047178380016081545,0.047335703725802106,0.047335703725802106,19,19,hemisphere,0.0,0.0005264973307336218,0.0,hemisphere_P_low_W06
-0.0001621619176586375,0.0,0.029443523420941725,0.029605685338600363,0.9968980253568458,0.9968980253568458,0.9971623324347392,0.9971623324347392,0.9955764899673795,0.9955764899673795,0.9958407970452728,0.9958407970452728,0.001321535389466336,0.001321535389466336,0.001321535389466336,0.001321535389466336,0.0,True,False,False,0.7370880411316063,0.7370880411316063,0.7152660445190187,0.7153855721292518,0.6931781356177695,0.6931781356177695,0.6695887515955828,0.6695887515955828,P_low,0.4740414753986046,0.4740414753986046,0.5186215729077795,0.5186215729077795,1.0486703881049038,1.0486703881049038,1.054680433047111,1.054680433047111,0.5663887974241133,0.5663887974241133,0.5663887974241373,0.5663887974241133,False,True,True,T30,0.5269783548149777,0.5269783548149777,0.5269783548150924,0.5269783548149777,0.049534456837117886,0.049534456837117886,0.0487356420370221,0.0487356420370221,11,11,hemisphere,0.0,0.0005616655890190447,0.0,hemisphere_P_low_W07
-0.0003442617463137119,0.0,0.01057410919983082,0.010918370946144533,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.0,0.0,0.0,0.0,0.0,True,False,False,0.43130677381864885,0.43130677381864885,0.426597606470512,0.4267460888936637,0.3909760363816805,0.3909760363816805,0.3866158808353661,0.3866158808353661,P_low,0.8086514257982051,0.8086514257982051,0.8086573541561481,0.8086573541561481,0.2662115163347498,0.2662115163347498,0.2662115163347505,0.2662115163347505,1.1570389201131503,1.1570389201131503,1.1570389201133238,1.1570389201131503,False,True,True,T30,0.6513913137996061,0.6513913137996061,0.65139131379986,0.6513913137996061,0.04800248872226003,0.04800248872226003,0.04749689031086168,0.04749689031086168,6,6,hemisphere,0.0,0.00029310971190410484,0.0,hemisphere_P_low_W08
0.00037354695759903077,0.0,0.010610174257874456,0.010236627300275426,0.9930728541052197,0.9930728541052197,0.9935517343624978,0.9935517343624978,0.9930728541052197,0.9930728541052197,0.9933910107187239,0.9933910107187239,0.0,0.0,0.00016072364377388144,0.00016072364377388144,0.0,True,True,True,0.36323004145393906,0.36323004145393906,0.3595117908953115,0.3593761074184178,0.32893309415420247,0.32893309415420247,0.3251801503140831,0.3251801503140831,P_low,0.7027769890113797,0.7027769890113797,0.7170374343719453,0.7170374343719453,0.3654445761533146,0.3654445761533146,0.37091938137290165,0.37091938137290165,1.4485522737077132,1.4485522737077132,1.4500426910715651,1.4500426910715651,False,True,True,T30,0.8958725313360815,0.8958725313360815,0.8942243058014001,0.8942243058014001,0.04783016136060836,0.04783016136060836,0.04730270253413433,0.04730270253413433,15,15,hemisphere,0.0,0.0002408040695804914,0.0,hemisphere_P_low_W09
