A_R,A_window,C_q0,C_qE,C_qR,Delta_E,Delta_R,E_NUC0,E_NUCE,E_NUCR,E_miss0,E_missE,E_missR,E_rep0,E_repE,E_repR,L_G0,L_GE,L_GR,L_q0,L_qE,L_qR,L_surface0,L_surfaceE,L_surfaceR,M2_wins,accepted_E,accepted_R,anisotropy_level,baseline_reconstruction_error,joint_margin0,joint_marginE,joint_marginR,placement_id,sigma0,sigmaE,sigmaR,surface_change_E,surface_change_R,surface_id,terminal_E,terminal_R,window_id
-0.0013670595408095815,0.4027569377565369,5.460092496999866,5.443716468337776,5.447539880783243,0.022619550186228566,0.021252490645418984,0.9976325449856752,0.9978968520635685,0.9976325449856752,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.0020415152782340008,0.0023058223561272678,0.0020415152782340008,0.25441815936704487,0.2496959662503141,0.2495653518994758,0.25783405623695943,0.25200196586218865,0.252354440368713,0.04722155464923542,0.046292265096447384,0.046324477817761237,False,4,3,P_low,0.0,0.25629668147895573,0.25632883328190065,0.25632883328190065,T30,1.058844240830019,1.0588552330637802,1.0588442407486278,0.019679351086402314,0.018997189697326274,hemisphere,0.0001115351685757604,0.000226443233812601,hemisphere_P_low_W00
0.013510062495540036,1.91440924652035,6.490095975473244,6.523722104332014,6.433412700137406,0.010217035066399476,0.02372709756193951,0.9936080951159177,0.9936080951159177,0.9938860040239214,0.992774368391907,0.992774368391907,0.9930522772999106,0.0008337267240107142,0.0008337267240107142,0.0008337267240107142,0.27912621014726857,0.27663556010583173,0.2715494388871986,0.3030562795343059,0.29995994289921135,0.295865633623037,0.046695192286768564,0.04597987745370482,0.04598890937258197,True,6,8,P_low,0.0,0.2640725927048137,0.2640725927048137,0.26407259270481376,T30,1.0598429190448218,1.0597140951503878,1.0602456326007739,0.015318811167342263,0.015125388280855792,hemisphere,0.00033803032022605706,0.0005314681766781515,hemisphere_P_low_W01
0.000302008442327366,1.4104072159047818,6.886227692871711,6.870497175296161,6.867237468922882,0.005675627270444757,0.005977635712772123,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.0,0.0,0.0,0.30929843208432084,0.3081967177210165,0.30809797069753536,0.32293157490056557,0.32109873564757224,0.3210012075856582,0.0468952798692452,0.04673588060004273,0.04674386302182249,True,5,7,P_low,0.0,0.23632579067288434,0.2363257906728841,0.23632579067288415,T30,0.8708518563601764,0.8708518563601744,0.870851856360182,0.003399047188691743,0.0032288291667070704,hemisphere,0.0007304090988848877,0.0009187753587319714,hemisphere_P_low_W02
0.0,0.48419768150365966,10.479119100740183,10.479119100740183,10.479119100740183,0.0,0.0,0.9976325449856752,0.9976325449856752,0.9976325449856752,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.002041515278234001,0.002041515278234001,0.002041515278234001,0.33037085606254213,0.33037085606254213,0.33037085606254213,0.4948402952914511,0.4948402952914511,0.4948402952914511,0.047221554649235595,0.047221554649235595,0.047221554649235595,False,0,0,P_low,0.0,0.21207609160999355,0.21207609160999355,0.21207609160999355,T30,0.7176204276157885,0.7176204276157885,0.7176204276157885,0.0,0.0,hemisphere,0.0,0.0,hemisphere_P_low_W03
0.0001842929100739632,0.37572323795469814,9.717407384340428,9.730733951774994,9.727215115750779,0.014564118146031082,0.014748411056105045,0.99733418627566,0.9981003094610827,0.9981003094610827,0.99563947852366,0.99563947852366,0.99563947852366,0.0016947077520000245,0.002460830937422735,0.002460830937422735,0.3347795007784404,0.3290757160215134,0.3290375237558689,0.47154564573508867,0.4646779992393563,0.4645910967200711,0.048525869821510526,0.04775364340884008,0.047761984410911465,True,8,5,P_low,0.0,0.20798437940107833,0.2079843794010807,0.2079843794010807,T30,0.7769589545564974,0.7769589545564987,0.7769589545564982,0.0159137057307963,0.01574181799128608,hemisphere,0.0003686959511689236,0.0002844293753117566,hemisphere_P_low_W04
0.0006507835227109546,0.5028736633039205,9.379406723332544,9.372900381175093,9.363086317228166,0.01412998666877936,0.014780770191490315,0.9936795512658346,0.9938402749096086,0.9938402749096086,0.9936795512658346,0.9938402749096086,0.9938402749096086,0.0,0.0,0.0,0.3618949192947837,0.35723832292358515,0.3571065900025135,0.4452204484307422,0.43892948942974785,0.43863974729793515,0.04746786887098051,0.046829633473040144,0.046847773526431546,True,8,7,P_low,0.0,0.14794511100496607,0.14794511100496707,0.1479451110049663,T30,0.6977379621560936,0.697737962156107,0.6977379621561018,0.013445629920212287,0.01306347555299796,hemisphere,0.0004112667641471557,6.500489941319021e-05,hemisphere_P_low_W05
0.00010083892171479023,0.8376568011982156,10.668926722074145,10.643486095518806,10.642039343609673,0.02220830919443869,0.02230914811615348,0.9957755399829825,0.9957755399829825,0.9957755399829825,0.995132645407887,0.995132645407887,0.995132645407887,0.000642894575095525,0.000642894575095525,0.000642894575095525,0.42967353825796223,0.4213753640264312,0.42135759061659245,0.5033426792577412,0.49216428940602813,0.49211353287299875,0.047178380016081545,0.04624089184588145,0.04624240871356136,True,2,1,P_low,0.0,0.14448740442180125,0.14448740433126267,0.14448740442180116,T30,0.7724069405668791,0.7724069398820914,0.7724069405668794,0.01987113948975227,0.019838987735508122,hemisphere,0.00011689274698400975,0.00015467983288230958,hemisphere_P_low_W06
0.019087229388284065,1.0434204987576607,14.880309348204676,15.120707482919135,14.80661115941786,0.0003934468615117165,0.01948067624979578,0.9968980253568458,0.9971623324347392,0.9968980253568458,0.9955764899673795,0.9958407970452728,0.9955764899673795,0.001321535389466336,0.001321535389466336,0.001321535389466336,0.6937130372849942,0.6972514256188963,0.6785041550922258,0.7370880411316063,0.7367980361551653,0.7227290676347253,0.049534456837117886,0.0487277488164808,0.04881124113096114,True,6,5,P_low,0.0,0.09014623546460501,0.09014623546461265,0.09014623546461002,T30,0.5269783548149777,0.5269783548150434,0.5269783548149309,0.01628579522512481,0.014600255101915498,hemisphere,0.00013256958161123045,0.00013142864769166707,hemisphere_P_low_W07
7.307378159125341e-05,0.26574435801766505,8.985091925424284,8.94781290066945,8.947119949931336,0.02252335790421204,0.022596431685803293,0.9935848752759462,0.9933636581584635,0.9935848752759462,0.9935848752759462,0.9933636581584635,0.9935848752759462,0.0,0.0,0.0,0.38905771863404476,0.38157388428525724,0.3815541369444808,0.43130677381864885,0.4215922969854204,0.42156077976843154,0.04800248872226003,0.04711679844734774,0.047116925013581244,True,7,6,P_low,0.0,0.1841538946543292,0.1841538946543738,0.18415389465437382,T30,0.6513913137996061,0.6513913138000126,0.6513913138000127,0.01845092407680891,0.018448287416984042,hemisphere,0.0013977996465639464,0.0013707870147667833,hemisphere_P_low_W08
-5.881881708438147e-06,0.3661888070767276,7.594162995090491,7.586030779722958,7.585579290750461,0.019727429655382253,0.019721547773673815,0.9930728541052197,0.9933910107187239,0.9933910107187239,0.9930728541052197,0.9933910107187239,0.9933910107187239,0.0,0.0,0.0,0.3310686611861949,0.3253932059033341,0.32540519489057856,0.36323004145393906,0.3560644463624349,0.3560665828385717,0.04783016136060836,0.046936857587524625,0.04693993288986438,False,10,8,P_low,0.0,0.230551054226916,0.2305510515550611,0.23055105155506106,T30,0.8958725313360815,0.8958724760417952,0.8958724760417944,0.01867657870415288,0.018612282405493757,hemisphere,0.0013593222060435117,0.0013277498699264534,hemisphere_P_low_W09
